Sentence,Subject Characters,Actions with Subject Charcater,Object Characters,Objects and Actions,sentence sentiment score,dependency_tree
"Though Harry managed to escape during Tom 's rebirth , allowing Albus to reactivate the Order of the Phoenix , it is difficult for them to convince as many people what has happened because of the Ministry and Cornelius 's position , since Cornelius believes that Albus is after Cornelius 's job ; Cornelius 's fears make it easier for Cornelius to believe that , rather than admit Tom is back , which would end the last fourteen years of peace .","['Harry', 'rebirth', 'Phoenix', 'it', 'them', 'people', 'Ministry', 'position', 'Cornelius', 'Albus', 'fears', 'it', 'Cornelius', 'Tom', 'peace']","['Harry:managed', 'rebirth:escape', 'Phoenix:Order', 'it:difficult', 'them:difficult', 'people:convince', 'Ministry:happened', 'position:happened', 'Cornelius:believes', 'Albus:job', 'fears:make', 'it:believe', 'Cornelius:easier', 'Tom:is', 'peace:years']","['Albus', 'Order', 'years']","['Albus:allowing', 'Order:reactivate', 'years:end']",0.6705,"[(('difficult', 'JJ'), 'advcl', ('managed', 'VBD')), (('managed', 'VBD'), 'mark', ('Though', 'IN')), (('managed', 'VBD'), 'nsubj', ('Harry', 'NNP')), (('managed', 'VBD'), 'xcomp', ('escape', 'VB')), (('escape', 'VB'), 'mark', ('to', 'TO')), (('escape', 'VB'), 'nmod', ('rebirth', 'NN')), (('rebirth', 'NN'), 'case', ('during', 'IN')), (('rebirth', 'NN'), 'nmod:poss', ('Tom', 'NNP')), (('Tom', 'NNP'), 'case', (""'s"", 'POS')), (('managed', 'VBD'), 'xcomp', ('allowing', 'VBG')), (('allowing', 'VBG'), 'dobj', ('Albus', 'NNP')), (('allowing', 'VBG'), 'xcomp', ('reactivate', 'VB')), (('reactivate', 'VB'), 'mark', ('to', 'TO')), (('reactivate', 'VB'), 'dobj', ('Order', 'NN')), (('Order', 'NN'), 'det', ('the', 'DT')), (('Order', 'NN'), 'nmod', ('Phoenix', 'NNP')), (('Phoenix', 'NNP'), 'case', ('of', 'IN')), (('Phoenix', 'NNP'), 'det', ('the', 'DT')), (('difficult', 'JJ'), 'nsubj', ('it', 'PRP')), (('difficult', 'JJ'), 'cop', ('is', 'VBZ')), (('difficult', 'JJ'), 'nmod', ('them', 'PRP')), (('them', 'PRP'), 'case', ('for', 'IN')), (('difficult', 'JJ'), 'xcomp', ('convince', 'VB')), (('convince', 'VB'), 'mark', ('to', 'TO')), (('convince', 'VB'), 'nmod', ('people', 'NNS')), (('people', 'NNS'), 'case', ('as', 'IN')), (('people', 'NNS'), 'amod', ('many', 'JJ')), (('people', 'NNS'), 'acl:relcl', ('happened', 'VBN')), (('happened', 'VBN'), 'nsubj', ('what', 'WP')), (('happened', 'VBN'), 'aux', ('has', 'VBZ')), (('happened', 'VBN'), 'nmod', ('Ministry', 'NNP')), (('Ministry', 'NNP'), 'case', ('because', 'RB')), (('because', 'RB'), 'mwe', ('of', 'IN')), (('Ministry', 'NNP'), 'det', ('the', 'DT')), (('Ministry', 'NNP'), 'cc', ('and', 'CC')), (('Ministry', 'NNP'), 'conj', ('position', 'NN')), (('position', 'NN'), 'nmod:poss', ('Cornelius', 'NNP')), (('Cornelius', 'NNP'), 'case', (""'s"", 'POS')), (('difficult', 'JJ'), 'advcl', ('believes', 'VBZ')), (('believes', 'VBZ'), 'mark', ('since', 'IN')), (('believes', 'VBZ'), 'nsubj', ('Cornelius', 'NNP')), (('believes', 'VBZ'), 'ccomp', ('job', 'NN')), (('job', 'NN'), 'mark', ('that', 'IN')), (('job', 'NN'), 'nsubj', ('Albus', 'NNP')), (('job', 'NN'), 'cop', ('is', 'VBZ')), (('job', 'NN'), 'case', ('after', 'IN')), (('job', 'NN'), 'nmod:poss', ('Cornelius', 'NNP')), (('Cornelius', 'NNP'), 'case', (""'s"", 'POS')), (('difficult', 'JJ'), 'parataxis', ('make', 'VBP')), (('make', 'VBP'), 'nsubj', ('fears', 'NNS')), (('fears', 'NNS'), 'nmod:poss', ('Cornelius', 'NNP')), (('Cornelius', 'NNP'), 'case', (""'s"", 'POS')), (('make', 'VBP'), 'xcomp', ('believe', 'VB')), (('believe', 'VB'), 'nsubj', ('it', 'PRP')), (('believe', 'VB'), 'dep', ('easier', 'JJR')), (('easier', 'JJR'), 'nmod', ('Cornelius', 'NNP')), (('Cornelius', 'NNP'), 'case', ('for', 'IN')), (('believe', 'VB'), 'mark', ('to', 'TO')), (('believe', 'VB'), 'dobj', ('that', 'DT')), (('believe', 'VB'), 'cc', ('rather', 'RB')), (('rather', 'RB'), 'mwe', ('than', 'IN')), (('believe', 'VB'), 'conj', ('admit', 'VB')), (('admit', 'VB'), 'ccomp', ('is', 'VBZ')), (('is', 'VBZ'), 'nsubj', ('Tom', 'NNP')), (('is', 'VBZ'), 'advmod', ('back', 'RB')), (('is', 'VBZ'), 'ccomp', ('end', 'VB')), (('end', 'VB'), 'nsubj', ('which', 'WDT')), (('end', 'VB'), 'aux', ('would', 'MD')), (('end', 'VB'), 'dobj', ('years', 'NNS')), (('years', 'NNS'), 'det', ('the', 'DT')), (('years', 'NNS'), 'amod', ('last', 'JJ')), (('years', 'NNS'), 'nummod', ('fourteen', 'CD')), (('years', 'NNS'), 'nmod', ('peace', 'NN')), (('peace', 'NN'), 'case', ('of', 'IN'))]"
Another reason the Order is having trouble with finding allies is the issue of their credibility .,"['reason', 'Order', 'allies', 'credibility']","['reason:issue', 'Order:having', 'allies:trouble', 'credibility:issue']",['trouble'],['trouble:having'],-0.4019,"[(('issue', 'NN'), 'nsubj', ('reason', 'NN')), (('reason', 'NN'), 'det', ('Another', 'DT')), (('reason', 'NN'), 'acl:relcl', ('having', 'VBG')), (('having', 'VBG'), 'nsubj', ('Order', 'NN')), (('Order', 'NN'), 'det', ('the', 'DT')), (('having', 'VBG'), 'aux', ('is', 'VBZ')), (('having', 'VBG'), 'dobj', ('trouble', 'NN')), (('trouble', 'NN'), 'nmod', ('allies', 'NNS')), (('allies', 'NNS'), 'case', ('with', 'IN')), (('allies', 'NNS'), 'compound', ('finding', 'NN')), (('issue', 'NN'), 'cop', ('is', 'VBZ')), (('issue', 'NN'), 'det', ('the', 'DT')), (('issue', 'NN'), 'nmod', ('credibility', 'NN')), (('credibility', 'NN'), 'case', ('of', 'IN')), (('credibility', 'NN'), 'nmod:poss', ('their', 'PRP$'))]"
"Sirius is a wanted murderer , Remus is a werewolf , and the members that work for the Ministry would lose their jobs since Cornelius is willing to sack anyone just for disagreeing with Cornelius .","['Sirius', 'Remus', 'members', 'Ministry', 'Cornelius', 'anyone', 'Cornelius']","['Sirius:murderer', 'Remus:werewolf', 'members:lose', 'Ministry:work', 'Cornelius:willing', 'anyone:willing', 'Cornelius:disagreeing']",['jobs'],['jobs:lose'],-0.8658,"[(('murderer', 'NN'), 'nsubj', ('Sirius', 'NNS')), (('murderer', 'NN'), 'cop', ('is', 'VBZ')), (('murderer', 'NN'), 'det', ('a', 'DT')), (('murderer', 'NN'), 'amod', ('wanted', 'JJ')), (('murderer', 'NN'), 'dep', ('werewolf', 'NN')), (('werewolf', 'NN'), 'nsubj', ('Remus', 'NNP')), (('werewolf', 'NN'), 'cop', ('is', 'VBZ')), (('werewolf', 'NN'), 'det', ('a', 'DT')), (('murderer', 'NN'), 'cc', ('and', 'CC')), (('murderer', 'NN'), 'conj', ('lose', 'VB')), (('lose', 'VB'), 'nsubj', ('members', 'NNS')), (('members', 'NNS'), 'det', ('the', 'DT')), (('members', 'NNS'), 'acl:relcl', ('work', 'VBP')), (('work', 'VBP'), 'nsubj', ('that', 'WDT')), (('work', 'VBP'), 'nmod', ('Ministry', 'NNP')), (('Ministry', 'NNP'), 'case', ('for', 'IN')), (('Ministry', 'NNP'), 'det', ('the', 'DT')), (('lose', 'VB'), 'aux', ('would', 'MD')), (('lose', 'VB'), 'dobj', ('jobs', 'NNS')), (('jobs', 'NNS'), 'nmod:poss', ('their', 'PRP$')), (('lose', 'VB'), 'advcl', ('willing', 'JJ')), (('willing', 'JJ'), 'mark', ('since', 'IN')), (('willing', 'JJ'), 'nsubj', ('Cornelius', 'NNP')), (('willing', 'JJ'), 'cop', ('is', 'VBZ')), (('willing', 'JJ'), 'nmod', ('anyone', 'NN')), (('anyone', 'NN'), 'case', ('to', 'TO')), (('anyone', 'NN'), 'compound', ('sack', 'NN')), (('willing', 'JJ'), 'advmod', ('just', 'RB')), (('willing', 'JJ'), 'advcl', ('disagreeing', 'VBG')), (('disagreeing', 'VBG'), 'mark', ('for', 'IN')), (('disagreeing', 'VBG'), 'nmod', ('Cornelius', 'NNP')), (('Cornelius', 'NNP'), 'case', ('with', 'IN'))]"
Fudge has also been trying to discredit Albus 's reputation to prevent Cornelius from spreading the information and is having the Daily Prophet cover up any news related to this .,"['Fudge', 'Prophet']","['Fudge:trying', 'Prophet:cover']","['reputation', 'Cornelius', 'information', 'news']","['reputation:discredit', 'Cornelius:prevent', 'information:spreading', 'news:cover']",0.0258,"[(('trying', 'VBG'), 'nsubj', ('Fudge', 'NNP')), (('trying', 'VBG'), 'aux', ('has', 'VBZ')), (('trying', 'VBG'), 'advmod', ('also', 'RB')), (('trying', 'VBG'), 'aux', ('been', 'VBN')), (('trying', 'VBG'), 'xcomp', ('discredit', 'VB')), (('discredit', 'VB'), 'mark', ('to', 'TO')), (('discredit', 'VB'), 'dobj', ('reputation', 'NN')), (('reputation', 'NN'), 'nmod:poss', ('Albus', 'NNP')), (('Albus', 'NNP'), 'case', (""'s"", 'POS')), (('reputation', 'NN'), 'acl', ('prevent', 'VB')), (('prevent', 'VB'), 'mark', ('to', 'TO')), (('prevent', 'VB'), 'dobj', ('Cornelius', 'NNS')), (('prevent', 'VB'), 'advcl', ('spreading', 'VBG')), (('spreading', 'VBG'), 'mark', ('from', 'IN')), (('spreading', 'VBG'), 'dobj', ('information', 'NN')), (('information', 'NN'), 'det', ('the', 'DT')), (('trying', 'VBG'), 'cc', ('and', 'CC')), (('trying', 'VBG'), 'conj', ('having', 'VBG')), (('having', 'VBG'), 'aux', ('is', 'VBZ')), (('having', 'VBG'), 'ccomp', ('cover', 'VB')), (('cover', 'VB'), 'nsubj', ('Prophet', 'NN')), (('Prophet', 'NN'), 'det', ('the', 'DT')), (('Prophet', 'NN'), 'compound', ('Daily', 'NNP')), (('cover', 'VB'), 'compound:prt', ('up', 'RP')), (('cover', 'VB'), 'dobj', ('news', 'NN')), (('news', 'NN'), 'det', ('any', 'DT')), (('news', 'NN'), 'acl', ('related', 'VBN')), (('related', 'VBN'), 'nmod', ('this', 'DT')), (('this', 'DT'), 'case', ('to', 'TO'))]"
"Sirius attempts to mention that Tom is trying to retrieve a `` weapon ... something Cornelius did n't have last time '' , before Molly and Remus ask Cornelius to stop and they then send the kids off to bed .","['Sirius', 'Tom', 'Cornelius', 'Molly', 'Remus', 'they', 'bed']","['Sirius:attempts', 'Tom:trying', 'Cornelius:have', 'Molly:ask', 'Remus:ask', 'they:send', 'bed:send']","['weapon', 'time', 'Cornelius', 'kids']","['weapon:retrieve', 'time:have', 'Cornelius:ask', 'kids:send']",-0.5267,"[(('attempts', 'VBZ'), 'nsubj', ('Sirius', 'NNS')), (('attempts', 'VBZ'), 'xcomp', ('mention', 'VB')), (('mention', 'VB'), 'mark', ('to', 'TO')), (('mention', 'VB'), 'ccomp', ('trying', 'VBG')), (('trying', 'VBG'), 'mark', ('that', 'IN')), (('trying', 'VBG'), 'nsubj', ('Tom', 'NNP')), (('trying', 'VBG'), 'aux', ('is', 'VBZ')), (('trying', 'VBG'), 'xcomp', ('retrieve', 'VB')), (('retrieve', 'VB'), 'mark', ('to', 'TO')), (('retrieve', 'VB'), 'dobj', ('weapon', 'NN')), (('weapon', 'NN'), 'det', ('a', 'DT')), (('attempts', 'VBZ'), 'parataxis', ('have', 'VB')), (('have', 'VB'), 'nsubj', ('Cornelius', 'NNS')), (('Cornelius', 'NNS'), 'compound', ('something', 'NN')), (('have', 'VB'), 'aux', ('did', 'VBD')), (('have', 'VB'), 'neg', (""n't"", 'RB')), (('have', 'VB'), 'dobj', ('time', 'NN')), (('time', 'NN'), 'amod', ('last', 'JJ')), (('time', 'NN'), 'acl', ('ask', 'VBP')), (('ask', 'VBP'), 'mark', ('before', 'IN')), (('ask', 'VBP'), 'nsubj', ('Molly', 'NNP')), (('Molly', 'NNP'), 'cc', ('and', 'CC')), (('Molly', 'NNP'), 'conj', ('Remus', 'NNP')), (('ask', 'VBP'), 'dobj', ('Cornelius', 'NNP')), (('ask', 'VBP'), 'xcomp', ('stop', 'VB')), (('stop', 'VB'), 'mark', ('to', 'TO')), (('ask', 'VBP'), 'cc', ('and', 'CC')), (('ask', 'VBP'), 'conj', ('send', 'VBP')), (('send', 'VBP'), 'nsubj', ('they', 'PRP')), (('send', 'VBP'), 'advmod', ('then', 'RB')), (('send', 'VBP'), 'dobj', ('kids', 'NNS')), (('kids', 'NNS'), 'det', ('the', 'DT')), (('send', 'VBP'), 'compound:prt', ('off', 'RP')), (('send', 'VBP'), 'nmod', ('bed', 'NN')), (('bed', 'NN'), 'case', ('to', 'TO'))]"
"After Harry and Ronald head into their room , Fred and George apparate inside where the four briefly discuss their speculation on what Tom might be seeking before their mother 's footsteps convince the twins they have to get back to their own room .","['Harry', 'Ronald', 'room', 'Fred', 'George', 'Tom', 'footsteps', 'they', 'room']","['Harry:head', 'Ronald:head', 'room:head', 'Fred:apparate', 'George:apparate', 'Tom:seeking', 'footsteps:convince', 'they:have', 'room:get']","['speculation', 'twins']","['speculation:discuss', 'twins:convince']",0.25,"[(('apparate', 'VBP'), 'advcl', ('head', 'VBP')), (('head', 'VBP'), 'mark', ('After', 'IN')), (('head', 'VBP'), 'nsubj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'cc', ('and', 'CC')), (('Harry', 'NNP'), 'conj', ('Ronald', 'NNP')), (('head', 'VBP'), 'nmod', ('room', 'NN')), (('room', 'NN'), 'case', ('into', 'IN')), (('room', 'NN'), 'nmod:poss', ('their', 'PRP$')), (('apparate', 'VBP'), 'nsubj', ('Fred', 'NNP')), (('Fred', 'NNP'), 'cc', ('and', 'CC')), (('Fred', 'NNP'), 'conj', ('George', 'NNP')), (('apparate', 'VBP'), 'advmod', ('inside', 'RB')), (('apparate', 'VBP'), 'advcl', ('discuss', 'VB')), (('discuss', 'VB'), 'advmod', ('where', 'WRB')), (('discuss', 'VB'), 'nsubj', ('four', 'CD')), (('four', 'CD'), 'det', ('the', 'DT')), (('discuss', 'VB'), 'advmod', ('briefly', 'RB')), (('discuss', 'VB'), 'dobj', ('speculation', 'NN')), (('speculation', 'NN'), 'nmod:poss', ('their', 'PRP$')), (('discuss', 'VB'), 'advcl', ('seeking', 'VBG')), (('seeking', 'VBG'), 'mark', ('on', 'IN')), (('seeking', 'VBG'), 'dobj', ('what', 'WP')), (('seeking', 'VBG'), 'nsubj', ('Tom', 'NNP')), (('seeking', 'VBG'), 'aux', ('might', 'MD')), (('seeking', 'VBG'), 'aux', ('be', 'VB')), (('seeking', 'VBG'), 'advcl', ('convince', 'VBP')), (('convince', 'VBP'), 'mark', ('before', 'IN')), (('convince', 'VBP'), 'nsubj', ('footsteps', 'NNS')), (('footsteps', 'NNS'), 'nmod:poss', ('mother', 'NN')), (('mother', 'NN'), 'nmod:poss', ('their', 'PRP$')), (('mother', 'NN'), 'case', (""'s"", 'POS')), (('convince', 'VBP'), 'dobj', ('twins', 'NNS')), (('twins', 'NNS'), 'det', ('the', 'DT')), (('twins', 'NNS'), 'acl:relcl', ('have', 'VBP')), (('have', 'VBP'), 'nsubj', ('they', 'PRP')), (('have', 'VBP'), 'xcomp', ('get', 'VB')), (('get', 'VB'), 'mark', ('to', 'TO')), (('get', 'VB'), 'compound:prt', ('back', 'RP')), (('get', 'VB'), 'nmod', ('room', 'NN')), (('room', 'NN'), 'case', ('to', 'TO')), (('room', 'NN'), 'nmod:poss', ('their', 'PRP$')), (('room', 'NN'), 'amod', ('own', 'JJ'))]"
"The next day while helping with the cleaning of the house with Mrs and the other children , Harry talks in secret with Fred and George and learns their joke shop plans are booming thanks to the money he gave them though they have n't got premises yet and their mother remains unaware of it due to the fact she had cancelled their subscription to the Daily Prophet out of disgust .","['cleaning', 'house', 'children', 'Mrs', 'secret', 'Fred', 'George', 'money', 'he', 'they', 'mother', 'it', 'fact', 'she', 'Prophet', 'disgust']","['cleaning:helping', 'house:cleaning', 'children:cleaning', 'Mrs:house', 'secret:talks', 'Fred:helping', 'George:helping', 'money:thanks', 'he:gave', 'they:got', 'mother:remains', 'it:unaware', 'fact:gave', 'she:cancelled', 'Prophet:cancelled', 'disgust:Prophet']","['plans', 'them', 'premises', 'subscription']","['plans:learns', 'them:gave', 'premises:got', 'subscription:cancelled']",-0.1027,"[(('gave', 'VBD'), 'advcl', ('booming', 'VBG')), (('booming', 'VBG'), 'dep', ('day', 'NN')), (('day', 'NN'), 'det', ('The', 'DT')), (('day', 'NN'), 'amod', ('next', 'JJ')), (('booming', 'VBG'), 'mark', ('while', 'IN')), (('booming', 'VBG'), 'csubj', ('helping', 'VBG')), (('helping', 'VBG'), 'nmod', ('cleaning', 'NN')), (('cleaning', 'NN'), 'case', ('with', 'IN')), (('cleaning', 'NN'), 'det', ('the', 'DT')), (('cleaning', 'NN'), 'nmod', ('house', 'NN')), (('house', 'NN'), 'case', ('of', 'IN')), (('house', 'NN'), 'det', ('the', 'DT')), (('house', 'NN'), 'nmod', ('Mrs', 'NNP')), (('Mrs', 'NNP'), 'case', ('with', 'IN')), (('house', 'NN'), 'cc', ('and', 'CC')), (('house', 'NN'), 'conj', ('children', 'NNS')), (('children', 'NNS'), 'det', ('the', 'DT')), (('children', 'NNS'), 'amod', ('other', 'JJ')), (('children', 'NNS'), 'appos', ('talks', 'NNS')), (('talks', 'NNS'), 'compound', ('Harry', 'NNP')), (('talks', 'NNS'), 'nmod', ('secret', 'NN')), (('secret', 'NN'), 'case', ('in', 'IN')), (('helping', 'VBG'), 'nmod', ('Fred', 'NNP')), (('Fred', 'NNP'), 'case', ('with', 'IN')), (('Fred', 'NNP'), 'cc', ('and', 'CC')), (('Fred', 'NNP'), 'conj', ('George', 'NNP')), (('helping', 'VBG'), 'cc', ('and', 'CC')), (('helping', 'VBG'), 'conj', ('learns', 'VBG')), (('learns', 'VBG'), 'dobj', ('plans', 'NNS')), (('plans', 'NNS'), 'nmod:poss', ('their', 'PRP$')), (('plans', 'NNS'), 'compound', ('joke', 'NN')), (('plans', 'NNS'), 'compound', ('shop', 'NN')), (('booming', 'VBG'), 'aux', ('are', 'VBP')), (('booming', 'VBG'), 'advmod', ('thanks', 'NNS')), (('thanks', 'NNS'), 'nmod', ('money', 'NN')), (('money', 'NN'), 'case', ('to', 'TO')), (('money', 'NN'), 'det', ('the', 'DT')), (('gave', 'VBD'), 'nsubj', ('he', 'PRP')), (('gave', 'VBD'), 'dobj', ('them', 'PRP')), (('gave', 'VBD'), 'advcl', ('got', 'VBN')), (('got', 'VBN'), 'mark', ('though', 'IN')), (('got', 'VBN'), 'nsubj', ('they', 'PRP')), (('got', 'VBN'), 'aux', ('have', 'VBP')), (('got', 'VBN'), 'neg', (""n't"", 'RB')), (('got', 'VBN'), 'dobj', ('premises', 'NNS')), (('got', 'VBN'), 'advmod', ('yet', 'RB')), (('gave', 'VBD'), 'cc', ('and', 'CC')), (('gave', 'VBD'), 'conj', ('remains', 'VBZ')), (('remains', 'VBZ'), 'nsubj', ('mother', 'NN')), (('mother', 'NN'), 'nmod:poss', ('their', 'PRP$')), (('remains', 'VBZ'), 'xcomp', ('unaware', 'JJ')), (('unaware', 'JJ'), 'nmod', ('it', 'PRP')), (('it', 'PRP'), 'case', ('of', 'IN')), (('gave', 'VBD'), 'nmod', ('fact', 'NN')), (('fact', 'NN'), 'case', ('due', 'JJ')), (('due', 'JJ'), 'mwe', ('to', 'TO')), (('fact', 'NN'), 'det', ('the', 'DT')), (('fact', 'NN'), 'acl:relcl', ('cancelled', 'VBN')), (('cancelled', 'VBN'), 'nsubj', ('she', 'PRP')), (('cancelled', 'VBN'), 'aux', ('had', 'VBD')), (('cancelled', 'VBN'), 'dobj', ('subscription', 'NN')), (('subscription', 'NN'), 'nmod:poss', ('their', 'PRP$')), (('cancelled', 'VBN'), 'nmod', ('Prophet', 'NN')), (('Prophet', 'NN'), 'case', ('to', 'TO')), (('Prophet', 'NN'), 'det', ('the', 'DT')), (('Prophet', 'NN'), 'amod', ('Daily', 'JJ')), (('Prophet', 'NN'), 'nmod', ('disgust', 'NN')), (('disgust', 'NN'), 'advmod', ('out', 'RB')), (('disgust', 'NN'), 'case', ('of', 'IN'))]"
"While Molly is busy arguing with Mundungus in another room , Harry meets Kreacher , the domestic-elf of the House of Black .","['Molly', 'Mundungus', 'room', 'Harry', 'House', 'Black']","['Molly:busy', 'Mundungus:arguing', 'room:Mundungus', 'Harry:meets', 'House:domestic-elf', 'Black:House']",['Kreacher'],['Kreacher:meets'],-0.4588,"[(('meets', 'VBZ'), 'advcl', ('busy', 'JJ')), (('busy', 'JJ'), 'mark', ('While', 'IN')), (('busy', 'JJ'), 'nsubj', ('Molly', 'NNP')), (('busy', 'JJ'), 'cop', ('is', 'VBZ')), (('busy', 'JJ'), 'xcomp', ('arguing', 'VBG')), (('arguing', 'VBG'), 'nmod', ('Mundungus', 'NNP')), (('Mundungus', 'NNP'), 'case', ('with', 'IN')), (('Mundungus', 'NNP'), 'nmod', ('room', 'NN')), (('room', 'NN'), 'case', ('in', 'IN')), (('room', 'NN'), 'det', ('another', 'DT')), (('meets', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('meets', 'VBZ'), 'dobj', ('Kreacher', 'NNP')), (('Kreacher', 'NNP'), 'appos', ('domestic-elf', 'NN')), (('domestic-elf', 'NN'), 'det', ('the', 'DT')), (('domestic-elf', 'NN'), 'nmod', ('House', 'NNP')), (('House', 'NNP'), 'case', ('of', 'IN')), (('House', 'NNP'), 'det', ('the', 'DT')), (('House', 'NNP'), 'nmod', ('Black', 'NNP')), (('Black', 'NNP'), 'case', ('of', 'IN'))]"
"He is always cursing and muttering bad words , on occasion calling Hermione a mudblood and then insulting Sirius for betraying his mother 's trust after Sirius arrives before Kreacher heads to another room .","['He', 'Sirius', 'Kreacher', 'room']","['He:occasion', 'Sirius:arrives', 'Kreacher:heads', 'room:heads']","['words', 'Sirius', 'trust']","['words:cursing', 'Sirius:calling', 'trust:betraying']",-0.7845,"[(('occasion', 'NN'), 'nsubj', ('He', 'PRP')), (('occasion', 'NN'), 'cop', ('is', 'VBZ')), (('occasion', 'NN'), 'advmod', ('always', 'RB')), (('occasion', 'NN'), 'xcomp', ('cursing', 'VBG')), (('cursing', 'VBG'), 'cc', ('and', 'CC')), (('cursing', 'VBG'), 'conj', ('muttering', 'VBG')), (('cursing', 'VBG'), 'dobj', ('words', 'NNS')), (('words', 'NNS'), 'amod', ('bad', 'JJ')), (('occasion', 'NN'), 'case', ('on', 'IN')), (('occasion', 'NN'), 'acl', ('calling', 'VBG')), (('calling', 'VBG'), 'dobj', ('Sirius', 'NNS')), (('Sirius', 'NNS'), 'amod', ('Hermione', 'JJ')), (('Sirius', 'NNS'), 'compound', ('mudblood', 'NN')), (('mudblood', 'NN'), 'det', ('a', 'DT')), (('mudblood', 'NN'), 'cc', ('and', 'CC')), (('mudblood', 'NN'), 'conj', ('insulting', 'JJ')), (('insulting', 'JJ'), 'advmod', ('then', 'RB')), (('calling', 'VBG'), 'advcl', ('betraying', 'VBG')), (('betraying', 'VBG'), 'mark', ('for', 'IN')), (('betraying', 'VBG'), 'dobj', ('trust', 'NN')), (('trust', 'NN'), 'nmod:poss', ('mother', 'NN')), (('mother', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('mother', 'NN'), 'case', (""'s"", 'POS')), (('betraying', 'VBG'), 'advcl', ('arrives', 'VBZ')), (('arrives', 'VBZ'), 'mark', ('after', 'IN')), (('arrives', 'VBZ'), 'nsubj', ('Sirius', 'NNP')), (('arrives', 'VBZ'), 'advcl', ('heads', 'VBZ')), (('heads', 'VBZ'), 'mark', ('before', 'IN')), (('heads', 'VBZ'), 'nsubj', ('Kreacher', 'NNP')), (('heads', 'VBZ'), 'nmod', ('room', 'NN')), (('room', 'NN'), 'case', ('to', 'TO')), (('room', 'NN'), 'det', ('another', 'DT'))]"
"Harry notices an old tapestry , that Sirius sarcastically explains is the family tree of the `` Noble and Most Ancient House of Black '' .","['notices', 'Sirius', 'Noble', 'House', 'Black']","['notices:tree', 'Sirius:explains', 'Noble:tree', 'House:tree', 'Black:Noble']",[],[],0.2263,"[(('tree', 'NN'), 'nsubj', ('notices', 'NNS')), (('notices', 'NNS'), 'compound', ('Harry', 'NNP')), (('notices', 'NNS'), 'dep', ('tapestry', 'NN')), (('tapestry', 'NN'), 'det', ('an', 'DT')), (('tapestry', 'NN'), 'amod', ('old', 'JJ')), (('tapestry', 'NN'), 'dep', ('explains', 'VBZ')), (('explains', 'VBZ'), 'mark', ('that', 'IN')), (('explains', 'VBZ'), 'nsubj', ('Sirius', 'NNP')), (('explains', 'VBZ'), 'advmod', ('sarcastically', 'RB')), (('tree', 'NN'), 'cop', ('is', 'VBZ')), (('tree', 'NN'), 'det', ('the', 'DT')), (('tree', 'NN'), 'compound', ('family', 'NN')), (('tree', 'NN'), 'nmod', ('Noble', 'NNP')), (('Noble', 'NNP'), 'case', ('of', 'IN')), (('Noble', 'NNP'), 'det', ('the', 'DT')), (('Noble', 'NNP'), 'cc', ('and', 'CC')), (('Noble', 'NNP'), 'conj', ('House', 'NNP')), (('House', 'NNP'), 'compound', ('Most', 'NNP')), (('House', 'NNP'), 'compound', ('Ancient', 'NNP')), (('Noble', 'NNP'), 'nmod', ('Black', 'NNP')), (('Black', 'NNP'), 'case', ('of', 'IN'))]"
