"paragraph","nrc_sentiment","no_of_interactions","sentence_id","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","Valence","Arousal","Dominance"
" In Flourish and Blotts , he and Fred-Angelina-Percy-Ronald-Fleur-George-Molly-Charles-Arthur-William meet the famous wizard/author Gilderoy , who announces that he will be taking over as Hogwarts ' new Defence Against the Dark Arts teacher .",2.15,1," 50",0,0.2,0,0,0,0.2,0.2,0.4,1.18273,-0.97818,0.60727
" He then forces Harry to have his picture taken with him for the main page of the Daily Prophet .",1,1," 51",0.2,0.4,0,0,0,0.2,0,0.2,0.61875,-1.06625,0.63
" They also meet Draco and Lucius there .",0,1," 52",NA,NA,NA,NA,NA,NA,NA,NA,1.09,-1.29,0.89
" The elder Malfoy continuously taunts and insults Arthur and Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley and eventually Arthur lunges at him . During the fight , Malfoy grabs one of the Weasley ' second-hand books and after Rubeus breaks it up subsequently throws it back at Ginevra in contempt .",-1.675,2," 53 54",0.285714285714286,0,0.142857142857143,0.285714285714286,0,0,0.142857142857143,0.142857142857143,-0.33542,-0.79042,-0.06
" It is time to return to Hogwarts , Harry and the Weasley arrives at King 's Cross Station on the Ford Anglia , after several delays -LRB- Fred and George forgetting their broomsticks , and Ginevra forgetting her diary . -RRB-",-0.35,2," 55",0.25,0.125,0,0.125,0.125,0.25,0,0.125,1.03,-0.50125,0.61344
" On the way to the Hogwarts , when Harry and Ronald try to go through the barrier to Platform Nine and Three-Quarters after everyone else went through , the barrier is mysteriously sealed against them .",-1,1," 56",0.666666666666667,0,0,0,0,0.333333333333333,0,0,0.73,-0.77643,0.52571
" Having missed the train , Harry and Ronald thus decide to fly Mr 's flying Ford Anglia to Hogwarts .",-0.4,1," 57",0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0,1.13235,-0.82441,0.81618
" They end up getting spotted by many Muggles and crash into the Whomping , the impact breaking Ronald 's wand .",-1.35,1," 58",0,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0.80467,-1.119,0.44467
" The giant tree starts pounding the car .",-0.4,1," 59",0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0,0.142857142857143,0.142857142857143,0.708,-0.825,0.885
" The battered car manages to escape , ejecting Harry , Ronald , and their luggage , before quickly driving off into the Forbidden .",-1.75,1," 60",0.166666666666667,0.166666666666667,0,0.333333333333333,0,0.333333333333333,0,0,0.66962,-1.06827,0.40827
" After they make it to the castle , Professor Snape catches the boys and attempts to have them expelled , but fails to convince the headmaster , Professor Albus Dumbledore , who says that he will send a letter to Harry and Ronald 's families .",-0.2,1," 61",0.166666666666667,0.333333333333333,0,0,0,0.166666666666667,0,0.333333333333333,1.23042,-0.94694,0.77236
" Still , Minerva gives a warning and separate detentions to both boys .",-0.5,1," 62",0,0,0,1,0,0,0,0,1.02556,-1.17667,0.83556
" She also tells them that Ginevra had been sorted into Gryffindor , providing them with Endless Sandwiches and disallowing them from attending the Start-of-Term Feast .",0.8,1," 63",0.111111111111111,0.222222222222222,0,0.111111111111111,0.222222222222222,0.111111111111111,0,0.222222222222222,1.476,-1.034,0.678
" The next day , Ronald receives a Howler from his mother during breakfast in the Great .",1.1,1," 64",0,0.25,0,0,0.25,0.25,0,0.25,0.755,-1.338,0.67
" Then , Minerva hands out timetables and the first class is Herbology with Hufflepuff .",0,1," 65",NA,NA,NA,NA,NA,NA,NA,NA,1.09143,-1.05821,0.81964
" In the class , Professor Sprout teaches how to transplant Mandrake seedlings , which have restorative properties when mature .",2.15,1," 66",0,0.25,0,0,0.25,0,0,0.5,0.79937,-1.45531,0.89031
" The next class is Transfiguration , where Ronald has problems with his broken wand , even when he repaired it with some Spellotape .",-1.25,1," 67",0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0,1.35917,-0.46083,1.2375
" Later , the trio have their first lesson with Gilderoy , appointed as the new Defence Against the Dark Arts teacher .",0.85,1," 68",0,0.25,0,0,0,0.25,0,0.5,0.47833,-1.08367,0.54333
" His way of teaching is a complete disaster .",-1,1," 69",0.2,0,0.2,0.2,0,0.2,0.2,0,0.15684,-1.09368,-0.02947
" Much to Harry 's chagrin , he receives constant attention from Gilderoy and Colin , a first year student . Both constantly interact with him on the base of his fame -LRB- Colin treats Harry as a celebrity and Gilderoy hopes to actually bring him to that state -RRB- .",0.3,2," 70 71",0.2,0.0666666666666667,0.133333333333333,0,0.0666666666666667,0.2,0.0666666666666667,0.266666666666667,0.97467,-1.35667,0.68067
" The Gryffindor team has a very early practise on Saturday morning , where they are treated to an hour-long introduction to a new training programme Oliver spent the summer working on .",0.8,1," 72",0,0.666666666666667,0,0,0,0,0,0.333333333333333,0.055,-0.983,-0.089
" Soon after the actual practise starts , the Slytherin team , with new Nimbus  broomsticks , arrives , and an argument over field time ensues . During the confrontation , Malfoy is revealed to be the new Slytherin seeker , and the one responsible for getting the Slytherin team new brooms .",0.225,2," 73 74",0.166666666666667,0.333333333333333,0,0,0,0,0,0.5,0.29615,-0.55077,0.14115
" Hermione says that nobody on their team had to buy his way in , they made it on pure talent to which Malfoy calls Hermione a Mudblood , for which the Gryffindor team react angrily and Ronald tries to curse him .",0.25,1," 75",0.222222222222222,0.111111111111111,0.111111111111111,0.222222222222222,0,0.111111111111111,0,0.222222222222222,0.95,-0.81167,0.77167
" However , his damaged wand causes the curse to backfire and he is rushed to Rubeus 's cabin when he starts vomiting slugs .",-1.75,1," 76",0.25,0,0.25,0.25,0,0.25,0,0,0.70364,-0.78227,0.33682
" Ronald and Rubeus both explain to Harry that Mudblood is a very insulting name for Muggle-Borns like Hermione . They also explain that there are some wizards like Draco-Lucius-Narcissa who think they 're better than everyone else because they 're Purebloods . After they return to the castle , Minerva assigns Harry and Ronald their detentions . Harry is made to help Gilderoy answer his fan mail , while Ronald polishes the school 's prizes and trophies .",0.2625,4," 77 78 79 80",0.285714285714286,0.0714285714285714,0.0714285714285714,0.0714285714285714,0,0.285714285714286,0,0.214285714285714,0.99333,-1.3,0.64
" During his detention , Harry hears a disembodied sinister voice which Gilderoy is unable to hear .",-2.25,1," 81",0.222222222222222,0,0.111111111111111,0.222222222222222,0,0.444444444444444,0,0,-0.415,-1.135,-0.38
" In return for distracting Argus just when he 's about to give Harry severe punishment , Harry promises he will come to Nearly Headless Nick 's Deathday on Hallowe'en .",-1.25,1," 82",0.428571428571429,0.142857142857143,0.142857142857143,0.142857142857143,0,0.142857142857143,0,0,-0.23028,-0.54139,0.07
" He brings Ronald and Hermione along as well .",0.8,1," 83",NA,NA,NA,NA,NA,NA,NA,NA,0.65187,-1.12375,0.6125
" While there , they meet Moaning Myrtle .",-0.25,1," 84",NA,NA,NA,NA,NA,NA,NA,NA,0.55,-0.88729,0.35583
" The three of them quickly get sickened by the ghostly party and return to the Great .",-0.8,1," 85",0,0,0,1,0,0,0,0,0.54571,-0.52571,0.33143
" Before they get to the Hallowe'en feast , Harry hears the voice -LRB- which Ronald and Hermione also can not hear -RRB- and follows it to the second floor , where he finds the bathroom flooded and Mrs , Argus 's cat , hanging from a torch bracket , petrified and coupled with a message on the wall , reading `` THE CHAMBER OF SECRETS HAS BEEN OPENED .",-1.45,1," 86",0.333333333333333,0,0.166666666666667,0.166666666666667,0,0.333333333333333,0,0,0.53375,-1.01979,0.54896
" ENEMIES OF THE HEIR , BEWARE '' .",-1,1," 87",0,0.5,0,0.5,0,0,0,0,0.82385,-0.23923,0.33385
" Then , students leaving the Hallowe'en Feast surround them .",0,1," 88",0,1,0,0,0,0,0,0,0.53264,-0.93865,0.57608
" And Malfoy yells : `` Enemies of the Heir , beware !",-1,1," 89",0,0.5,0,0.5,0,0,0,0,-1.1525,-0.13,-0.57
" You 'll be next , Mudbloods ! ''",0,2," 90",NA,NA,NA,NA,NA,NA,NA,NA,1.18,-1.57,0.5
" Filch and Snape try to get Harry in trouble for what happened , but Albus says that it is powerful dark magic that no second year student could perform .",-0.1,1," 91",0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.222222222222222,0,0.111111111111111,0.74314,-0.86257,0.55629
" They decide that Professor Sprout 's mandrakes will be used , once they are mature enough , to create a draught capable of reviving Mrs .",2,1," 92",0,0,0,0,0.5,0,0,0.5,0.8075,-1.435,0.88
" Hermione wants to research the Chamber , so she persuades Professor Binns -LRB- the History of Magic teacher -RRB- into telling the class about it .",0.9,1," 93",0,0,0,0,0,0,0,1,1.27923,-1.17923,0.50462
" He explains that one of the founders of Hogwarts , Salazar , got into an argument with the others about whether Muggle-borns should be admitted .",-0.2,1," 94",1,0,0,0,0,0,0,0,0.35125,-1.27875,0.60375
" When the rift grew too large , he left the school .",-0.5,1," 95",0,0,0,0,0,0,0,1,0.196,-0.686,0.432
" According to legend , he built a going-away present to the school in the form of a secret chamber that could only be opened by his true heir . This `` Chamber of Secrets '' contains a monster that only the Heir of Slytherin can control and that , once released , would purge the school of all Muggle-borns .",-0.125,2," 96 97",0,0.0909090909090909,0,0.181818181818182,0.181818181818182,0,0.0909090909090909,0.454545454545455,0.57957,-0.73087,0.84109
" Cuthbert unsuccessfully tries to assure the class that the Chamber does not actually exist and that the school has been searched many times in vain .",-1.2,1," 98",0,0,0,0,0,0,0,1,0.63364,-1.09318,0.74045
" Harry , Ronald and Hermione decide that the heir is probably Draco since Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley have been sorted into Slytherin , he 's a Pureblood supremacist , and because his father worked for Tom .",0.25,1," 99",0.25,0,0,0,0,0.25,0.25,0.25,1.1125,-1.385,0.6775
" To try to confirm it , Hermione proposes to use Polyjuice , which can change a person into somebody else for an hour . After getting Gilderoy 's signature to check out Ageing-Polyjuice-Wolfsbane from the Restricted Section that has the recipe , Hermione warns Ageing-Polyjuice-Wolfsbane that the potion will take a month to brew , supposing Ageing-Polyjuice-Wolfsbane gather all the necessary ingredients -LRB- two of which can only be found in Severus 's private inventory -RRB- .",-0.075,2," 100 101",0,0,0,0.25,0.25,0,0,0.5,0.56194,-1.26371,0.59661
" Since no one comes into Moaning Myrtle 's bathroom , the three of them decide it is the best place to brew the potion unnoticed . Hermione begins working with the ingredients they have .",0,2," 102 103",NA,NA,NA,NA,NA,NA,NA,NA,0.55767,-1.455,0.65867
" During the month that it takes the Polyjuice to brew , a Quidditch match between Gryffindor and Slytherin takes place .",0,1," 104",NA,NA,NA,NA,NA,NA,NA,NA,0.4425,-1.2125,0.47917
" During the match , one of the Bludgers stakes after Harry and focuses completely on him .",0.4,1," 105",0.5,0,0,0,0,0.5,0,0,0.82625,-1.60875,0.71125
" Since Bludgers are supposed to attack each and every player , the crowd immediately realises that this Bludger has been tampered with .",-0.85,1," 106",0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0,0,-0.215,-0.38938,-0.00938
" Harry still manages to catch the Golden and allow for Gryffindor to win thanks to the Slytherin wasting his time insulting Harry and not paying attention to his surroundings where the Golden was hovering slightly above his left ear . However , prior to catching the Golden , the Bludger broke Harry 's arm , and Gilderoy , attempting to fix it , gets rid of all the bones in his arm instead . Mary gives Harry potion to counter this and Harry is forced to stay in the Hospital Wing overnight . During that night , Dobby visits Harry and reveals that it was he who made the Bludger chase after Harry , and was also responsible for the barrier of Platform Nine and Three-Quarters not letting him in for in hopes of Harry leaving or never arriving at Hogwarts .",0.0375,4," 107 108 109 110",0.24,0.04,0.08,0.2,0,0.32,0.04,0.08,0.6852,-0.9031,0.7037
" He also reveals that the Chamber of Secrets has been opened before and immediately punishes himself , as he is not supposed to reveal anything .",-1,1," 111",0,1,0,0,0,0,0,0,0.4245,-0.885,0.604
" After Dobby disappears , Albus , Minerva , and Mary enter with Colin , who has also been petrified .",-1.1,1," 112",NA,NA,NA,NA,NA,NA,NA,NA,0.12,-0.846,0.402
" He was found with a camera containing film that has been burnt to the melting point . Albus just observes the camera saying , `` The Chamber of Secrets has indeed been opened again . ''",0.0333333333333333,3," 113 114",0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0.75029,-1.16324,0.83029
" After Harry heads to Moaning Myrtle 's bathroom the next morning and explains the details Severus learned from Dobby , Hermione comes up with a plan of Harry and Ronald providing a distraction in Potions so she can steal the remaining ingredients for the Polyjuice from Severus 's private stores . Shortly afterwards , when McGongall comes around with the sign-up list for the students who will remain in the school during Christmas , learning that Malfoy , Vincent , and Gregory have signed up , Harry , Ronald , and Hermione do this as well , since this gives them the perfect opportunity to use their Polyjuice . With Harry providing a distraction during Potions class by throwing a Filibuster firework into Gregory 's cauldron , it creates the necessary disturbance allowing Hermione to succeed without trouble , though Severus still suspects Harry 's involvement with this incident after finding the firework .",0.0666666666666667,3," 115 116 117",0.1875,0.21875,0,0.0625,0.125,0.15625,0.09375,0.15625,0.66367,-0.74867,0.65847
" Harry later signs up for a The which , to Harry 's great displeasure , is taught by his two least favourite teachers , Gilderoy and Severus . During a practise battle in the first meeting , Draco conjures a snake to attack Harry . Gilderoy tries to banish it , but all he manages is to set it loose on the students . Harry sees that the snake is advancing on a Hufflepuff student named Justin Finch-Fletchley and instinctively tells it to stop , which-to Harry 's great surprise-it does .",-0.5625,4," 118 119 120 121",0.260869565217391,0.0434782608695652,0.173913043478261,0.217391304347826,0.0434782608695652,0.173913043478261,0.0434782608695652,0.0434782608695652,0.4255,-0.72683,0.49633
" He expects Justin to be grateful Justin and the others are less than ecstatic about it . All they saw was Harry speaking Parseltongue , the language of snakes , and since they can not understand it , it seemed to them that he was egging the snake on .",0.75,2," 122 123",0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0,0.90147,-0.73735,0.58176
" Harry learns that Parseltongue is a very rare gift that is closely associated with Salazar . Due to this , Harry becomes the number one suspect among students for being the heir of Slytherin . Hermione even tells him that since Salazar lived so long ago , he might actually be a descendant .",0,3," 124 125 126",0.222222222222222,0.222222222222222,0,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0,0.89105,-1.06947,0.45947
" When a Herbology lesson is cancelled , Harry has a talk with Rubeus , who reveals that the school 's roosters are being mysteriously killed . Seconds after leaving Rubeus , Harry runs into a petrified Justin Finch-Fletchley and a black , also petrified , Nearly-Headless Nick . Peeves alerts the whole school , and a Hufflepuff student called Ernest claims that Harry has been caught red-handed . For the first time , Harry is taken to Albus 's office , and there Albus witnesses Fawkes -- Albus 's phoenix -- bursting into ashes and being reborn . Albus says that Albus does not believe Harry to be behind the attacks , a belief reinforced by Rubeus backing Harry 's alibi , but a large portion of the school is now sure that Harry is Slytherin 's heir .",-0.41,5," 127 128 129 130 131",0.238095238095238,0.142857142857143,0,0.0476190476190476,0,0.333333333333333,0.0476190476190476,0.19047619047619,0.4893,-0.8911,0.5563
" When Christmas arrives -LRB- Harry 's gifts : a toothpick , fudge in a tin , a copy of Flying with Cannon , a new quill , a jumper and plum cake -RRB- , with the Polyjuice ready and Hermione having acquired some spare Slytherin robes to use -LRB- since they ca n't use their regular clothes while transformed -RRB- , they give to Vincent and Gregory two chocolate cakes containing `` sleeping pills '' that made both Vincent and Gregory fall asleep once eating the cakes .",3.65,1," 132",0.2,0.2,0,0.2,0.1,0.2,0,0.1,1.16986,-0.91457,0.64371
" Harry and Ronald take their hairs -LRB- and shoes due to Vincent and Gregory having larger feet -RRB- and assume their form .",0,1," 133",0.2,0,0.2,0,0,0.2,0.2,0.2,0.295,-1.25812,0.69062
" Hermione tries to use a hair she thought belongs to Millicent , but it is actually her cat 's hair and Hermione is transformed into a cat/human hybrid . Hermione is forced to spend a few weeks in the Hospital Wing .",-0.125,2," 134 135",0,0.2,0,0.4,0,0.2,0,0.2,0.82912,-1.01412,0.65941
" As Vincent and Gregory , once Draco leads them to the Slytherin common room , Harry and Ronald interrogate an unsuspecting Malfoy and discover that even though he wishes he were , Draco is not the Heir of Slytherin .",0.1,1," 136",0.25,0,0,0.25,0,0.25,0.25,0,0.59909,-1.23227,0.35409
" They also hear that Lucius mentioned that the last time the chamber was opened , fifty years ago , a Muggle-born student died and whoever was responsible was expelled .",-0.85,1," 137",0,0.5,0,0,0,0,0,0.5,0.494,-1.16967,0.69167
" Malfoy also mentions his father 's secret stash of illegal artefacts .",-1,1," 138",0.166666666666667,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0.333333333333333,0.074,-0.868,0.284
" Weeks later , Ronald and Harry complaining about his workload and leaving . They arrive at Moaning Myrtle 's bathroom to find it flooded . Myrtle , a sulking ghost , explains that Myrtle had flooded it because somebody flushed a diary down the toilet and onto Myrtle 's . Harry picks it up ; he discovers that it once belonged to somebody called T.M. Riddle , but the diary is completely blank .",-1.075,4," 139 140 141 142",0.166666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0.166666666666667,0.0833333333333333,0.166666666666667,0.08,-0.8568,0.4136
" Ronald remembers from his detention that Riddle had won an award for special service to the school fifty years before , as he had another slug attack on the trophy .",0.3,1," 143",0.0666666666666667,0.133333333333333,0.0666666666666667,0.0666666666666667,0.2,0.0666666666666667,0.2,0.2,0.638,-0.682,0.69467
" Hermione deduces that since this coincides with the last time the Chamber was opened , Tom might have received his prize for catching whoever was responsible for the attacks back then .",1.15,1," 144",0,0.5,0,0,0,0,0,0.5,0.66,-1.06967,0.711
" Even though all attempts to extract information from the diary fail , Harry feels a strange compulsion to keep it .",-1.35,1," 145",0.4,0,0,0,0.2,0.2,0,0.2,0.2075,-1.116,0.3075
" On Valentine 's Day , Ronald and Harry are dismayed to find out Gilderoy has spread dwarves dressed as cupids throughout the school to receive and deliver Valentines as a morale booster due to believing that he made the attacks stop .",-0.85,1," 146",0.25,0,0,0,0,0.25,0,0.5,0.69368,-0.80737,0.68
" One cupid-dwarf manages to deliver one -LRB- a singing valentine -RRB- to Harry .",0,1," 147",0.5,0,0,0,0,0.5,0,0,0.858,-1.32,1.006
