Sentence,Subject Characters,Actions with Subject Charcater,Object Characters,Objects and Actions,sentence sentiment score,dependency_tree
"While still in the store , Harry , Ronald , and Hermione spot Malfoy walking through Diagon without George 's mother and follow George under the Invisibility cloak to Knockturn and see George enter Borgin and Burkes , a shop that sells dark artefacts .","['Harry', 'Ronald', 'Hermione', 'Diagon', 'mother', 'cloak', 'Knockturn', 'George', 'shop']","['Harry:spot', 'Ronald:spot', 'Hermione:spot', 'Diagon:walking', 'mother:walking', 'cloak:George', 'Knockturn:follow', 'George:enter', 'shop:artefacts']","['Malfoy', 'George', 'Borgin', 'Burkes']","['Malfoy:spot', 'George:follow', 'Borgin:enter', 'Burkes:enter']",0.0,"[(('artefacts', 'VBZ'), 'advcl', ('spot', 'VB')), (('spot', 'VB'), 'mark', ('While', 'IN')), (('spot', 'VB'), 'dep', ('store', 'NN')), (('store', 'NN'), 'advmod', ('still', 'RB')), (('store', 'NN'), 'case', ('in', 'IN')), (('store', 'NN'), 'det', ('the', 'DT')), (('spot', 'VB'), 'nsubj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'conj', ('Ronald', 'NNP')), (('Harry', 'NNP'), 'cc', ('and', 'CC')), (('Harry', 'NNP'), 'conj', ('Hermione', 'NNP')), (('spot', 'VB'), 'dobj', ('Malfoy', 'NNP')), (('Malfoy', 'NNP'), 'acl', ('walking', 'VBG')), (('walking', 'VBG'), 'nmod', ('Diagon', 'NNP')), (('Diagon', 'NNP'), 'case', ('through', 'IN')), (('walking', 'VBG'), 'nmod', ('mother', 'NN')), (('mother', 'NN'), 'case', ('without', 'IN')), (('mother', 'NN'), 'nmod:poss', ('George', 'NNP')), (('George', 'NNP'), 'case', (""'s"", 'POS')), (('spot', 'VB'), 'cc', ('and', 'CC')), (('spot', 'VB'), 'conj', ('follow', 'VB')), (('follow', 'VB'), 'dobj', ('George', 'NNP')), (('George', 'NNP'), 'nmod', ('cloak', 'NN')), (('cloak', 'NN'), 'case', ('under', 'IN')), (('cloak', 'NN'), 'det', ('the', 'DT')), (('cloak', 'NN'), 'compound', ('Invisibility', 'NNP')), (('follow', 'VB'), 'nmod', ('Knockturn', 'NNP')), (('Knockturn', 'NNP'), 'case', ('to', 'TO')), (('spot', 'VB'), 'cc', ('and', 'CC')), (('spot', 'VB'), 'conj', ('see', 'VB')), (('see', 'VB'), 'ccomp', ('enter', 'VB')), (('enter', 'VB'), 'nsubj', ('George', 'NNP')), (('enter', 'VB'), 'dobj', ('Borgin', 'NNP')), (('Borgin', 'NNP'), 'cc', ('and', 'CC')), (('Borgin', 'NNP'), 'conj', ('Burkes', 'NNP')), (('artefacts', 'VBZ'), 'nsubj', ('shop', 'NN')), (('shop', 'NN'), 'det', ('a', 'DT')), (('shop', 'NN'), 'acl:relcl', ('sells', 'VBZ')), (('sells', 'VBZ'), 'nsubj', ('that', 'WDT')), (('sells', 'VBZ'), 'xcomp', ('dark', 'JJ'))]"
"The trio wait outside , listening to Draco by Extendable Ears and watching George through a window .","['trio', 'Draco', 'window']","['trio:wait', 'Draco:listening', 'window:watching']",['George'],['George:watching'],0.0,"[(('wait', 'VBP'), 'nsubj', ('trio', 'NN')), (('trio', 'NN'), 'det', ('The', 'DT')), (('wait', 'VBP'), 'advmod', ('outside', 'RB')), (('wait', 'VBP'), 'ccomp', ('listening', 'VBG')), (('listening', 'VBG'), 'nmod', ('Draco', 'NNP')), (('Draco', 'NNP'), 'case', ('to', 'TO')), (('listening', 'VBG'), 'nmod', ('Ears', 'NNPS')), (('Ears', 'NNPS'), 'case', ('by', 'IN')), (('Ears', 'NNPS'), 'compound', ('Extendable', 'NNP')), (('listening', 'VBG'), 'cc', ('and', 'CC')), (('listening', 'VBG'), 'conj', ('watching', 'VBG')), (('watching', 'VBG'), 'dobj', ('George', 'NNP')), (('watching', 'VBG'), 'nmod', ('window', 'NN')), (('window', 'NN'), 'case', ('through', 'IN')), (('window', 'NN'), 'det', ('a', 'DT'))]"
"They hear Malfoy talking with the owner Borgin , about repairing an object and keeping another object safe .","['They', 'Malfoy', 'Borgin', 'object']","['They:hear', 'Malfoy:talking', 'Borgin:talking', 'object:safe']",['object'],['object:repairing'],0.4404,"[(('hear', 'VBP'), 'nsubj', ('They', 'PRP')), (('hear', 'VBP'), 'ccomp', ('talking', 'VBG')), (('talking', 'VBG'), 'nsubj', ('Malfoy', 'NNP')), (('talking', 'VBG'), 'nmod', ('Borgin', 'NN')), (('Borgin', 'NN'), 'case', ('with', 'IN')), (('Borgin', 'NN'), 'det', ('the', 'DT')), (('Borgin', 'NN'), 'compound', ('owner', 'NN')), (('talking', 'VBG'), 'advcl', ('repairing', 'VBG')), (('repairing', 'VBG'), 'mark', ('about', 'IN')), (('repairing', 'VBG'), 'dobj', ('object', 'NN')), (('object', 'NN'), 'det', ('an', 'DT')), (('talking', 'VBG'), 'cc', ('and', 'CC')), (('talking', 'VBG'), 'conj', ('keeping', 'VBG')), (('keeping', 'VBG'), 'xcomp', ('safe', 'JJ')), (('safe', 'JJ'), 'nsubj', ('object', 'NN')), (('object', 'NN'), 'det', ('another', 'DT'))]"
"Malfoy also shows Borgin something which Harry suspects is the Dark Mark -LRB- a mark branded on the left forearm of each Death -RRB- , and threatens Borgin by referring to the werewolf Fenrir .","['Malfoy', 'suspects', 'forearm', 'Death', 'Fenrir']","['Malfoy:shows', 'suspects:Mark', 'forearm:branded', 'Death:forearm', 'Fenrir:referring']","['something', 'Borgin']","['something:shows', 'Borgin:threatens']",-0.836,"[(('shows', 'VBZ'), 'nsubj', ('Malfoy', 'NNP')), (('shows', 'VBZ'), 'advmod', ('also', 'RB')), (('shows', 'VBZ'), 'dobj', ('something', 'NN')), (('something', 'NN'), 'amod', ('Borgin', 'JJ')), (('something', 'NN'), 'acl:relcl', ('Mark', 'NNP')), (('Mark', 'NNP'), 'dobj', ('which', 'WDT')), (('Mark', 'NNP'), 'nsubj', ('suspects', 'NNS')), (('suspects', 'NNS'), 'compound', ('Harry', 'NNP')), (('Mark', 'NNP'), 'cop', ('is', 'VBZ')), (('Mark', 'NNP'), 'det', ('the', 'DT')), (('Mark', 'NNP'), 'amod', ('Dark', 'JJ')), (('Mark', 'NNP'), 'dep', ('mark', 'NN')), (('mark', 'NN'), 'det', ('a', 'DT')), (('mark', 'NN'), 'acl', ('branded', 'VBN')), (('branded', 'VBN'), 'nmod', ('forearm', 'NN')), (('forearm', 'NN'), 'case', ('on', 'IN')), (('forearm', 'NN'), 'det', ('the', 'DT')), (('forearm', 'NN'), 'amod', ('left', 'JJ')), (('forearm', 'NN'), 'nmod', ('Death', 'NN')), (('Death', 'NN'), 'case', ('of', 'IN')), (('Death', 'NN'), 'det', ('each', 'DT')), (('shows', 'VBZ'), 'cc', ('and', 'CC')), (('shows', 'VBZ'), 'conj', ('threatens', 'VBZ')), (('threatens', 'VBZ'), 'dobj', ('Borgin', 'NNP')), (('threatens', 'VBZ'), 'advcl', ('referring', 'VBG')), (('referring', 'VBG'), 'mark', ('by', 'IN')), (('referring', 'VBG'), 'nmod', ('Fenrir', 'NNP')), (('Fenrir', 'NNP'), 'case', ('to', 'TO')), (('Fenrir', 'NNP'), 'det', ('the', 'DT')), (('Fenrir', 'NNP'), 'compound', ('werewolf', 'NNP'))]"
"Harry comes to the conclusion that Malfoy has become a Death and is up to no good , a theory which is dismissed by Ronald and Hermione .","['Harry', 'conclusion', 'Malfoy', 'Ronald', 'Hermione']","['Harry:comes', 'conclusion:comes', 'Malfoy:become', 'Ronald:dismissed', 'Hermione:dismissed']",[],[],-0.4939,"[(('comes', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('comes', 'VBZ'), 'nmod', ('conclusion', 'NN')), (('conclusion', 'NN'), 'case', ('to', 'TO')), (('conclusion', 'NN'), 'det', ('the', 'DT')), (('conclusion', 'NN'), 'dep', ('become', 'VBN')), (('become', 'VBN'), 'mark', ('that', 'IN')), (('become', 'VBN'), 'nsubj', ('Malfoy', 'NNP')), (('become', 'VBN'), 'aux', ('has', 'VBZ')), (('become', 'VBN'), 'xcomp', ('Death', 'NN')), (('Death', 'NN'), 'det', ('a', 'DT')), (('become', 'VBN'), 'cc', ('and', 'CC')), (('become', 'VBN'), 'conj', ('good', 'JJ')), (('good', 'JJ'), 'cop', ('is', 'VBZ')), (('good', 'JJ'), 'advmod', ('no', 'RB')), (('no', 'RB'), 'advmod', ('up', 'RB')), (('no', 'RB'), 'dep', ('to', 'TO')), (('conclusion', 'NN'), 'appos', ('theory', 'NN')), (('theory', 'NN'), 'det', ('a', 'DT')), (('theory', 'NN'), 'acl:relcl', ('dismissed', 'VBN')), (('dismissed', 'VBN'), 'nsubjpass', ('which', 'WDT')), (('dismissed', 'VBN'), 'auxpass', ('is', 'VBZ')), (('dismissed', 'VBN'), 'nmod', ('Ronald', 'NNP')), (('Ronald', 'NNP'), 'case', ('by', 'IN')), (('Ronald', 'NNP'), 'cc', ('and', 'CC')), (('Ronald', 'NNP'), 'conj', ('Hermione', 'NNP'))]"
"On the Hogwarts , Harry meets his other friends Neville and Luna and shares a compartment with them , as Ronald and Hermione are in the Prefect .","['Harry', 'them', 'Ronald', 'Hermione']","['Harry:meets', 'them:compartment', 'Ronald:Prefect', 'Hermione:Prefect']",[],[],0.6486,"[(('meets', 'VBZ'), 'nmod', ('Hogwarts', 'NNPS')), (('Hogwarts', 'NNPS'), 'case', ('On', 'IN')), (('Hogwarts', 'NNPS'), 'det', ('the', 'DT')), (('meets', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('meets', 'VBZ'), 'xcomp', ('Neville', 'NNP')), (('Neville', 'NNP'), 'dep', ('friends', 'NNS')), (('friends', 'NNS'), 'nmod:poss', ('his', 'PRP$')), (('friends', 'NNS'), 'amod', ('other', 'JJ')), (('Neville', 'NNP'), 'cc', ('and', 'CC')), (('Neville', 'NNP'), 'conj', ('Luna', 'NNP')), (('Neville', 'NNP'), 'cc', ('and', 'CC')), (('Neville', 'NNP'), 'conj', ('compartment', 'NN')), (('compartment', 'NN'), 'dep', ('shares', 'NNS')), (('compartment', 'NN'), 'det', ('a', 'DT')), (('compartment', 'NN'), 'nmod', ('them', 'PRP')), (('them', 'PRP'), 'case', ('with', 'IN')), (('meets', 'VBZ'), 'advcl', ('Prefect', 'NNP')), (('Prefect', 'NNP'), 'mark', ('as', 'IN')), (('Prefect', 'NNP'), 'nsubj', ('Ronald', 'NNP')), (('Ronald', 'NNP'), 'cc', ('and', 'CC')), (('Ronald', 'NNP'), 'conj', ('Hermione', 'NNP')), (('Prefect', 'NNP'), 'cop', ('are', 'VBP')), (('Prefect', 'NNP'), 'case', ('in', 'IN')), (('Prefect', 'NNP'), 'det', ('the', 'DT'))]"
"By now , Harry finds himself attracted to Ginevra , although she appears to have long given up on her crush on him and is currently dating Harry 's classmate Dean .","['Harry', 'himself', 'Ginevra', 'she', 'crush', 'him']","['Harry:finds', 'himself:attracted', 'Ginevra:attracted', 'she:appears', 'crush:given', 'him:given']",['Dean'],['Dean:dating'],0.296,"[(('finds', 'VBZ'), 'nmod', ('now', 'RB')), (('now', 'RB'), 'case', ('By', 'IN')), (('finds', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('finds', 'VBZ'), 'ccomp', ('attracted', 'VBD')), (('attracted', 'VBD'), 'nsubj', ('himself', 'PRP')), (('attracted', 'VBD'), 'nmod', ('Ginevra', 'NNP')), (('Ginevra', 'NNP'), 'case', ('to', 'TO')), (('attracted', 'VBD'), 'advcl', ('appears', 'VBZ')), (('appears', 'VBZ'), 'mark', ('although', 'IN')), (('appears', 'VBZ'), 'nsubj', ('she', 'PRP')), (('appears', 'VBZ'), 'xcomp', ('given', 'VBN')), (('given', 'VBN'), 'mark', ('to', 'TO')), (('given', 'VBN'), 'aux', ('have', 'VB')), (('given', 'VBN'), 'advmod', ('long', 'RB')), (('given', 'VBN'), 'compound:prt', ('up', 'RP')), (('given', 'VBN'), 'nmod', ('crush', 'NN')), (('crush', 'NN'), 'case', ('on', 'IN')), (('crush', 'NN'), 'nmod:poss', ('her', 'PRP$')), (('given', 'VBN'), 'nmod', ('him', 'PRP')), (('him', 'PRP'), 'case', ('on', 'IN')), (('appears', 'VBZ'), 'cc', ('and', 'CC')), (('appears', 'VBZ'), 'conj', ('dating', 'VBG')), (('dating', 'VBG'), 'aux', ('is', 'VBZ')), (('dating', 'VBG'), 'advmod', ('currently', 'RB')), (('dating', 'VBG'), 'dobj', ('Dean', 'NNP')), (('Dean', 'NNP'), 'nmod:poss', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', (""'s"", 'POS')), (('Dean', 'NNP'), 'compound', ('classmate', 'NNP'))]"
Harry and Neville are invited for lunch to Slughorn 's compartment on the train along with Ginevra and some other students with connections to well known or influential people .,"['people', 'compartment', 'students', 'train', 'Ginevra', 'connections']","['people:invited', 'compartment:lunch', 'students:lunch', 'train:compartment', 'Ginevra:along', 'connections:students']","['Harry', 'Neville']","['Harry:invited', 'Neville:invited']",0.6124,"[(('invited', 'VBN'), 'nsubjpass', ('Harry', 'NNP')), (('Harry', 'NNP'), 'cc', ('and', 'CC')), (('Harry', 'NNP'), 'conj', ('Neville', 'NNP')), (('invited', 'VBN'), 'auxpass', ('are', 'VBP')), (('invited', 'VBN'), 'nmod', ('people', 'NNS')), (('people', 'NNS'), 'case', ('for', 'IN')), (('people', 'NNS'), 'amod', ('lunch', 'NN')), (('lunch', 'NN'), 'nmod', ('compartment', 'NN')), (('compartment', 'NN'), 'case', ('to', 'TO')), (('compartment', 'NN'), 'nmod:poss', ('Slughorn', 'NNP')), (('Slughorn', 'NNP'), 'case', (""'s"", 'POS')), (('compartment', 'NN'), 'nmod', ('train', 'NN')), (('train', 'NN'), 'case', ('on', 'IN')), (('train', 'NN'), 'det', ('the', 'DT')), (('train', 'NN'), 'advmod', ('along', 'IN')), (('along', 'IN'), 'nmod', ('Ginevra', 'NNP')), (('Ginevra', 'NNP'), 'case', ('with', 'IN')), (('compartment', 'NN'), 'cc', ('and', 'CC')), (('compartment', 'NN'), 'conj', ('students', 'NNS')), (('students', 'NNS'), 'det', ('some', 'DT')), (('students', 'NNS'), 'amod', ('other', 'JJ')), (('students', 'NNS'), 'nmod', ('connections', 'NNS')), (('connections', 'NNS'), 'case', ('with', 'IN')), (('lunch', 'NN'), 'advcl', ('known', 'JJ')), (('known', 'JJ'), 'case', ('to', 'TO')), (('known', 'JJ'), 'advmod', ('well', 'RB')), (('known', 'JJ'), 'cc', ('or', 'CC')), (('known', 'JJ'), 'conj', ('influential', 'JJ'))]"
"Before reaching Hogsmeade station , Harry enters Malfoy 's compartment using his Invisibility cloak to prove his suspicions about Malfoy .","['Harry', 'Malfoy']","['Harry:enters', 'Malfoy:prove']","['station', 'compartment', 'cloak', 'suspicions']","['station:reaching', 'compartment:enters', 'cloak:using', 'suspicions:prove']",-0.1779,"[(('enters', 'VBZ'), 'advcl', ('reaching', 'VBG')), (('reaching', 'VBG'), 'mark', ('Before', 'IN')), (('reaching', 'VBG'), 'dobj', ('station', 'NN')), (('station', 'NN'), 'amod', ('Hogsmeade', 'JJ')), (('enters', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('enters', 'VBZ'), 'dobj', ('compartment', 'NN')), (('compartment', 'NN'), 'nmod:poss', ('Malfoy', 'NNP')), (('Malfoy', 'NNP'), 'case', (""'s"", 'POS')), (('compartment', 'NN'), 'acl', ('using', 'VBG')), (('using', 'VBG'), 'dobj', ('cloak', 'NN')), (('cloak', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('cloak', 'NN'), 'compound', ('Invisibility', 'NNP')), (('using', 'VBG'), 'advcl', ('prove', 'VB')), (('prove', 'VB'), 'mark', ('to', 'TO')), (('prove', 'VB'), 'dobj', ('suspicions', 'NNS')), (('suspicions', 'NNS'), 'nmod:poss', ('his', 'PRP$')), (('prove', 'VB'), 'nmod', ('Malfoy', 'NNP')), (('Malfoy', 'NNP'), 'case', ('about', 'IN'))]"
"His suspicions are proved correct : Malfoy tells his friends Vincent , Gregory , Pansy and Blaise Zabini that he has become a Death and he may not return to Hogwarts for his final year if the mission he was assigned by Tom is successful .","['Malfoy', 'he', 'he', 'Hogwarts', 'year', 'mission', 'Tom']","['Malfoy:tells', 'he:become', 'he:return', 'Hogwarts:return', 'year:Hogwarts', 'mission:successful', 'Tom:assigned']","['suspicions', 'Zabini', 'he']","['suspicions:proved', 'Zabini:tells', 'he:assigned']",0.128,"[(('proved', 'VBN'), 'nsubjpass', ('suspicions', 'NNS')), (('suspicions', 'NNS'), 'nmod:poss', ('His', 'PRP$')), (('proved', 'VBN'), 'auxpass', ('are', 'VBP')), (('proved', 'VBN'), 'xcomp', ('correct', 'JJ')), (('proved', 'VBN'), 'parataxis', ('tells', 'VBZ')), (('tells', 'VBZ'), 'nsubj', ('Malfoy', 'NNP')), (('tells', 'VBZ'), 'dep', ('friends', 'NNS')), (('friends', 'NNS'), 'nmod:poss', ('his', 'PRP$')), (('tells', 'VBZ'), 'dobj', ('Zabini', 'NNP')), (('Zabini', 'NNP'), 'compound', ('Vincent', 'NNP')), (('Vincent', 'NNP'), 'conj', ('Gregory', 'NNP')), (('Vincent', 'NNP'), 'conj', ('Pansy', 'NNP')), (('Vincent', 'NNP'), 'cc', ('and', 'CC')), (('Vincent', 'NNP'), 'conj', ('Blaise', 'NNP')), (('Zabini', 'NNP'), 'dep', ('become', 'VBN')), (('become', 'VBN'), 'mark', ('that', 'IN')), (('become', 'VBN'), 'nsubj', ('he', 'PRP')), (('become', 'VBN'), 'aux', ('has', 'VBZ')), (('become', 'VBN'), 'xcomp', ('Death', 'NN')), (('Death', 'NN'), 'det', ('a', 'DT')), (('become', 'VBN'), 'cc', ('and', 'CC')), (('become', 'VBN'), 'conj', ('return', 'VB')), (('return', 'VB'), 'nsubj', ('he', 'PRP')), (('return', 'VB'), 'aux', ('may', 'MD')), (('return', 'VB'), 'neg', ('not', 'RB')), (('return', 'VB'), 'nmod', ('Hogwarts', 'NNP')), (('Hogwarts', 'NNP'), 'case', ('to', 'TO')), (('Hogwarts', 'NNP'), 'nmod', ('year', 'NN')), (('year', 'NN'), 'case', ('for', 'IN')), (('year', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('year', 'NN'), 'amod', ('final', 'JJ')), (('return', 'VB'), 'advcl', ('successful', 'JJ')), (('successful', 'JJ'), 'mark', ('if', 'IN')), (('successful', 'JJ'), 'nsubj', ('mission', 'NN')), (('mission', 'NN'), 'det', ('the', 'DT')), (('mission', 'NN'), 'acl:relcl', ('assigned', 'VBN')), (('assigned', 'VBN'), 'nsubjpass', ('he', 'PRP')), (('assigned', 'VBN'), 'auxpass', ('was', 'VBD')), (('assigned', 'VBN'), 'nmod', ('Tom', 'NNP')), (('Tom', 'NNP'), 'case', ('by', 'IN')), (('successful', 'JJ'), 'cop', ('is', 'VBZ'))]"
"Unfortunately for Harry , Malfoy notices Harry spying on him and once his friends have alighted from the train , he paralyses Harry , breaks his nose , covers him with the Invisibility Cloak and leaves him on the train .","['Harry', 'Harry', 'him', 'friends', 'train', 'he', 'Cloak', 'train']","['Harry:spying', 'Harry:spying', 'him:spying', 'friends:alighted', 'train:alighted', 'he:paralyses', 'Cloak:covers', 'train:leaves']","['Harry', 'nose', 'him', 'him']","['Harry:paralyses', 'nose:breaks', 'him:covers', 'him:leaves']",0.1779,"[(('spying', 'VBZ'), 'nmod', ('Harry', 'NNP')), (('Harry', 'NNP'), 'advmod', ('Unfortunately', 'RB')), (('Harry', 'NNP'), 'case', ('for', 'IN')), (('spying', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'compound', ('Malfoy', 'NNP')), (('Harry', 'NNP'), 'compound', ('notices', 'NNP')), (('spying', 'VBZ'), 'nmod', ('him', 'PRP')), (('him', 'PRP'), 'case', ('on', 'IN')), (('spying', 'VBZ'), 'cc', ('and', 'CC')), (('spying', 'VBZ'), 'conj', ('paralyses', 'VBZ')), (('paralyses', 'VBZ'), 'advcl', ('alighted', 'VBN')), (('alighted', 'VBN'), 'mark', ('once', 'IN')), (('alighted', 'VBN'), 'nsubj', ('friends', 'NNS')), (('friends', 'NNS'), 'nmod:poss', ('his', 'PRP$')), (('alighted', 'VBN'), 'aux', ('have', 'VBP')), (('alighted', 'VBN'), 'nmod', ('train', 'NN')), (('train', 'NN'), 'case', ('from', 'IN')), (('train', 'NN'), 'det', ('the', 'DT')), (('paralyses', 'VBZ'), 'nsubj', ('he', 'PRP')), (('paralyses', 'VBZ'), 'dobj', ('Harry', 'NNP')), (('paralyses', 'VBZ'), 'conj', ('breaks', 'VBZ')), (('breaks', 'VBZ'), 'dobj', ('nose', 'NN')), (('nose', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('paralyses', 'VBZ'), 'conj', ('covers', 'VBZ')), (('covers', 'VBZ'), 'dobj', ('him', 'PRP')), (('covers', 'VBZ'), 'nmod', ('Cloak', 'NNP')), (('Cloak', 'NNP'), 'case', ('with', 'IN')), (('Cloak', 'NNP'), 'det', ('the', 'DT')), (('Cloak', 'NNP'), 'compound', ('Invisibility', 'NNP')), (('paralyses', 'VBZ'), 'cc', ('and', 'CC')), (('paralyses', 'VBZ'), 'conj', ('leaves', 'VBZ')), (('leaves', 'VBZ'), 'dobj', ('him', 'PRP')), (('leaves', 'VBZ'), 'nmod', ('train', 'NN')), (('train', 'NN'), 'case', ('on', 'IN')), (('train', 'NN'), 'det', ('the', 'DT'))]"
"Nymphadora , who is assigned by the Ministry of Magic to guard Hogsmeade , comes to Harry 's rescue .","['Nymphadora', 'Ministry', 'Magic', 'rescue']","['Nymphadora:comes', 'Ministry:assigned', 'Magic:Ministry', 'rescue:comes']",['Hogsmeade'],['Hogsmeade:guard'],0.5106,"[(('comes', 'VBZ'), 'nsubj', ('Nymphadora', 'NNP')), (('Nymphadora', 'NNP'), 'acl:relcl', ('assigned', 'VBN')), (('assigned', 'VBN'), 'nsubjpass', ('who', 'WP')), (('assigned', 'VBN'), 'auxpass', ('is', 'VBZ')), (('assigned', 'VBN'), 'nmod', ('Ministry', 'NNP')), (('Ministry', 'NNP'), 'case', ('by', 'IN')), (('Ministry', 'NNP'), 'det', ('the', 'DT')), (('Ministry', 'NNP'), 'nmod', ('Magic', 'NNP')), (('Magic', 'NNP'), 'case', ('of', 'IN')), (('assigned', 'VBN'), 'xcomp', ('guard', 'VB')), (('guard', 'VB'), 'mark', ('to', 'TO')), (('guard', 'VB'), 'dobj', ('Hogsmeade', 'NNP')), (('comes', 'VBZ'), 'nmod', ('rescue', 'NN')), (('rescue', 'NN'), 'case', ('to', 'TO')), (('rescue', 'NN'), 'nmod:poss', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', (""'s"", 'POS'))]"
"She takes him to the school , where he is received by Severus .","['She', 'school', 'Severus']","['She:takes', 'school:takes', 'Severus:received']","['him', 'he']","['him:takes', 'he:received']",0.0,"[(('takes', 'VBZ'), 'nsubj', ('She', 'PRP')), (('takes', 'VBZ'), 'dobj', ('him', 'PRP')), (('takes', 'VBZ'), 'nmod', ('school', 'NN')), (('school', 'NN'), 'case', ('to', 'TO')), (('school', 'NN'), 'det', ('the', 'DT')), (('school', 'NN'), 'acl:relcl', ('received', 'VBN')), (('received', 'VBN'), 'advmod', ('where', 'WRB')), (('received', 'VBN'), 'nsubjpass', ('he', 'PRP')), (('received', 'VBN'), 'auxpass', ('is', 'VBZ')), (('received', 'VBN'), 'nmod', ('Severus', 'NNP')), (('Severus', 'NNP'), 'case', ('by', 'IN'))]"
"At the Start-of-Term Feast , Albus announces , to Harry 's shock , that Severus is taking over the post of Defence Against the Dark Arts teacher , while Slughorn will be taking Severus 's vacated job as Severus .","['Feast', 'Albus', 'shock', 'Severus', 'post', 'Defence', 'teacher', 'Slughorn', 'Severus']","['Feast:announces', 'Albus:announces', 'shock:announces', 'Severus:taking', 'post:taking', 'Defence:post', 'teacher:taking', 'Slughorn:taking', 'Severus:job']",['job'],['job:taking'],-0.296,"[(('announces', 'VBZ'), 'nmod', ('Feast', 'NNP')), (('Feast', 'NNP'), 'case', ('At', 'IN')), (('Feast', 'NNP'), 'det', ('the', 'DT')), (('Feast', 'NNP'), 'compound', ('Start-of-Term', 'NNP')), (('announces', 'VBZ'), 'nsubj', ('Albus', 'NNP')), (('announces', 'VBZ'), 'nmod', ('shock', 'NN')), (('shock', 'NN'), 'case', ('to', 'TO')), (('shock', 'NN'), 'nmod:poss', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', (""'s"", 'POS')), (('announces', 'VBZ'), 'ccomp', ('taking', 'VBG')), (('taking', 'VBG'), 'mark', ('that', 'IN')), (('taking', 'VBG'), 'nsubj', ('Severus', 'NNP')), (('taking', 'VBG'), 'aux', ('is', 'VBZ')), (('taking', 'VBG'), 'nmod', ('post', 'NN')), (('post', 'NN'), 'case', ('over', 'IN')), (('post', 'NN'), 'det', ('the', 'DT')), (('post', 'NN'), 'nmod', ('Defence', 'NNP')), (('Defence', 'NNP'), 'case', ('of', 'IN')), (('taking', 'VBG'), 'nmod', ('teacher', 'NN')), (('teacher', 'NN'), 'case', ('Against', 'IN')), (('teacher', 'NN'), 'det', ('the', 'DT')), (('teacher', 'NN'), 'amod', ('Dark', 'JJ')), (('teacher', 'NN'), 'compound', ('Arts', 'NNP')), (('taking', 'VBG'), 'advcl', ('taking', 'VBG')), (('taking', 'VBG'), 'mark', ('while', 'IN')), (('taking', 'VBG'), 'nsubj', ('Slughorn', 'NNP')), (('taking', 'VBG'), 'aux', ('will', 'MD')), (('taking', 'VBG'), 'aux', ('be', 'VB')), (('taking', 'VBG'), 'dobj', ('job', 'NN')), (('job', 'NN'), 'nmod:poss', ('Severus', 'NNP')), (('Severus', 'NNP'), 'case', (""'s"", 'POS')), (('job', 'NN'), 'amod', ('vacated', 'JJ')), (('job', 'NN'), 'nmod', ('Severus', 'NNP')), (('Severus', 'NNP'), 'case', ('as', 'IN'))]"
"This allows Harry and Ronald to continue with Potions , as Slughorn takes students who have received ` Exceeds Expectations ' in their Potions O.W.L.","['Potions', 'Slughorn', 'O.W.L.']","['Potions:continue', 'Slughorn:takes', 'O.W.L.:Expectations']","['Harry', 'Ronald', 'students', 'Expectations']","['Harry:allows', 'Ronald:allows', 'students:takes', 'Expectations:received']",0.0,"[(('allows', 'VBZ'), 'nsubj', ('This', 'DT')), (('allows', 'VBZ'), 'dobj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'cc', ('and', 'CC')), (('Harry', 'NNP'), 'conj', ('Ronald', 'NNP')), (('allows', 'VBZ'), 'xcomp', ('continue', 'VB')), (('continue', 'VB'), 'mark', ('to', 'TO')), (('continue', 'VB'), 'nmod', ('Potions', 'NNP')), (('Potions', 'NNP'), 'case', ('with', 'IN')), (('continue', 'VB'), 'advcl', ('takes', 'VBZ')), (('takes', 'VBZ'), 'mark', ('as', 'IN')), (('takes', 'VBZ'), 'nsubj', ('Slughorn', 'NNP')), (('takes', 'VBZ'), 'dobj', ('students', 'NNS')), (('students', 'NNS'), 'acl:relcl', ('received', 'VBN')), (('received', 'VBN'), 'nsubj', ('who', 'WP')), (('received', 'VBN'), 'aux', ('have', 'VBP')), (('received', 'VBN'), 'dobj', ('Expectations', 'NNP')), (('Expectations', 'NNP'), 'compound', ('Exceeds', 'NNP')), (('Expectations', 'NNP'), 'nmod', ('O.W.L.', 'NNP')), (('O.W.L.', 'NNP'), 'case', ('in', 'IN')), (('O.W.L.', 'NNP'), 'nmod:poss', ('their', 'PRP$')), (('O.W.L.', 'NNP'), 'compound', ('Potions', 'NNP'))]"
